FEEDER_ID,FROM_DT,TO_DATE,IMP,EXP,BASIS,HOLD,ENTRY_DT,LOGIN,REMARK,BK_IMP,BK_EXP,METERNO,USER_IP,I_READ_DT,F_READ_DT,EXP_IREAD,EXP_FREAD,IMP_IREAD,IMP_FREAD,MF,DIVISION
WPSCP337,2023-01-01,2023-01-31,0,0.6296,R ,N,2023-02-01T09:55:00,ADMIN,,,,29950694,10.125.126.50,2022-12-31T23:50:05,2023-01-31T23:49:37,30.634,46.375,0.001,0.001,40000,2640
WPSCP333,2023-01-01,2023-01-31,0,0,R ,N,2023-02-01T09:55:00,ADMIN,,,,29950697,10.125.126.50,2022-12-31T23:46:01,2023-01-31T23:45:32,0,0,0.001,0.001,40000,
WPSCP332,2023-01-01,2023-01-31,0,0,R ,N,2023-02-01T09:55:00,ADMIN,,,,29950698,10.125.126.50,2022-12-31T23:45:38,2023-01-31T23:45:08,0,0,0.001,0.001,40000,
WPNRD319,2023-01-01,2023-01-31,0.0017,3.8364,R ,N,2023-02-01T09:55:00,ADMIN,,,,29950699,10.125.126.50,2022-12-31T23:46:26,2023-01-31T23:46:43,84.511,100.496,0.011,0.018,240000,
WBNDP608,2023-01-01,2023-01-31,0,0,R ,N,2023-02-01T09:55:00,ADMIN,,,,29950704,10.125.126.50,2022-12-31T23:48:12,2023-01-31T23:47:43,0,0,0.002,0.002,40000,
SDCOL120,2023-01-01,2023-01-31,0,0.5529,R ,N,2023-02-01T09:55:00,ADMIN,,,,29955226,10.125.126.50,2022-12-31T23:48:12,2023-01-31T23:47:40,1079.974,1149.087,0.04,0.04,8000,2540
SADCN102,2023-01-01,2023-01-31,0.0185,0.7782,D ,N,2023-02-01T09:55:00,nphg,LOAD BASIS,0.0185,0.003,29955227,10.125.126.50,2022-12-31T23:53:32,2023-01-31T23:50:38,1103.866,1104.245,0.004,2.314,8000,2520
SADCN319,2023-01-01,2023-01-31,0,0,R ,N,2023-02-01T09:55:00,ADMIN,,,,29955228,10.125.126.50,2022-12-31T23:48:56,2023-01-31T23:48:24,0.001,0.001,0.029,0.029,8000,
SADCN113,2023-01-01,2023-01-31,0.0005,0.2706,D ,N,2023-02-01T09:55:00,nphg,LOAD BASIS,0.0005,0.0592,29955229,10.125.126.50,2022-12-31T23:50:03,2023-01-31T23:49:31,476.63,484.026,0.004,0.064,8000,2520
SADCN111,2023-01-01,2023-01-31,0.0153,1.1516,D ,N,2023-02-01T09:55:00,nphg,LOAD BASIS,0.0153,0.0142,29955230,10.125.126.50,2022-12-31T23:50:25,2023-01-31T23:49:53,2034.521,2036.29,0.181,2.089,8000,2521
SDCOL107,2023-01-01,2023-01-31,0,0.3169,R ,N,2023-02-01T09:55:00,ADMIN,,,,29955231,10.125.126.50,2022-12-31T23:47:50,2023-01-31T23:47:18,635.573,675.184,0.007,0.007,8000,2530
SDCOL106,2023-01-01,2023-01-31,0,1.1747,R ,N,2023-02-01T09:55:00,ADMIN,,,,29955232,10.125.126.50,2022-12-31T23:47:05,2023-01-31T23:46:33,1525.441,1672.278,0.005,0.005,8000,2540
SDCOL109,2023-01-01,2023-01-31,0,0.889,R ,N,2023-02-01T09:55:00,ADMIN,,,,29955233,10.125.126.50,2022-12-31T23:47:27,2023-01-31T23:46:55,1424.068,1535.192,0.006,0.006,8000,2540
SDCOL105,2023-01-01,2023-01-31,0,0.6639,R ,N,2023-02-01T09:55:00,ADMIN,,,,29955234,10.125.126.50,2022-12-31T23:46:43,2023-01-31T23:46:11,1141.959,1224.947,0.005,0.005,8000,2540
SDCOL113,2023-01-01,2023-01-31,0,1.1197,R ,N,2023-02-01T09:55:00,ADMIN,,,,29955235,10.125.126.50,2022-12-31T23:46:21,2023-01-31T23:45:49,1604.233,1744.193,0.023,0.023,8000,2540
SDCOL121,2023-01-01,2023-01-31,0,0.4224,R ,N,2023-02-01T09:55:00,ADMIN,,,,29955236,10.125.126.50,2022-12-31T23:48:34,2023-01-31T23:48:02,154.05,164.611,0.004,0.004,40000,2540
SDCOL108,2023-01-01,2023-01-31,0,0.0067,R ,N,2023-02-01T09:55:00,ADMIN,,,,29955237,10.125.126.50,2022-12-31T23:49:41,2023-01-31T23:49:09,15.312,17.531,0.006,0.006,3000,2540
SDCOL117,2023-01-01,2023-01-31,0,0.6518,R ,N,2023-02-01T09:55:00,ADMIN,,,,29955238,10.125.126.50,2022-12-31T23:50:48,2023-01-31T23:50:16,889.289,970.759,0.093,0.093,8000,2540
SDCOL102,2023-01-01,2023-01-31,0,0.1712,R ,N,2023-02-01T09:55:00,ADMIN,,,,29955239,10.125.126.50,2022-12-31T23:50:25,2023-01-31T23:49:53,1035.513,1056.918,0.037,0.037,8000,2540
SOKH2120,2023-01-01,2023-01-31,0,0.3317,R ,N,2023-02-01T09:55:00,ADMIN,,,,29955240,10.125.126.50,2022-12-31T23:45:58,2023-01-31T23:45:28,487.505,528.962,0.006,0.006,8000,2530
SDCOL110,2023-01-01,2023-01-31,0,0.5486,R ,N,2023-02-01T09:55:00,ADMIN,,,,29955241,10.125.126.50,2022-12-31T23:45:36,2023-01-31T23:45:04,1237.451,1306.021,0.01,0.01,8000,2540
SDCOL103,2023-01-01,2023-01-31,0,1.254,R ,N,2023-02-01T09:55:00,ADMIN,,,,29955242,10.125.126.50,2022-12-31T23:50:03,2023-01-31T23:49:31,1818.741,1975.49,0.005,0.005,8000,2540
SMMOT101,2023-01-01,2023-01-31,0,0.278,R ,N,2023-02-01T09:54:53,ADMIN,,,,29950277,10.125.126.50,2022-12-31T23:47:28,2023-01-31T23:46:57,1231.321,1266.077,0.012,0.012,8000,2520
SABAG104,2023-01-01,2023-01-31,0,1.1845,R ,N,2023-02-01T09:54:53,ADMIN,,,,29950278,10.125.126.50,2022-12-31T23:49:41,2023-01-31T23:49:12,2260.917,2408.976,0.021,0.021,8000,2521
SABAG110,2023-01-01,2023-01-31,0,0.6898,R ,N,2023-02-01T09:54:53,ADMIN,,,,29950279,10.125.126.50,2022-12-31T23:48:12,2023-01-31T23:47:43,1446.254,1532.474,0.138,0.138,8000,2521
SKLSH116,2023-01-01,2023-01-31,0,0.6655,R ,N,2023-02-01T09:54:53,ADMIN,,,,29950280,10.125.126.50,2022-12-31T23:50:48,2023-01-31T23:50:16,1283.942,1367.125,0.049,0.049,8000,2530
WPSCP104,2023-01-01,2023-01-31,0,0.9805,R ,N,2023-02-01T09:54:53,ADMIN,,,,29950282,10.125.126.50,2022-12-31T23:47:34,2023-01-31T23:47:05,1164.791,1287.353,0.173,0.173,8000,2630
WPSCP128,2023-01-01,2023-01-31,2.4861,0,R ,N,2023-02-01T09:54:53,ADMIN,,,,29950283,10.125.126.50,2022-12-31T23:47:57,2023-01-31T23:47:29,0.001,0.001,1562.509,1666.098,24000,
WPSCP124,2023-01-01,2023-01-31,0,0.3688,R ,N,2023-02-01T09:54:54,ADMIN,,,,29950284,10.125.126.50,2022-12-31T23:45:37,2023-01-31T23:45:08,823.727,869.823,0.028,0.028,8000,2630
WPSCP108,2023-01-01,2023-01-31,0,0.8042,R ,N,2023-02-01T09:54:54,ADMIN,,,,29950285,10.125.126.50,2022-12-31T23:48:20,2023-01-31T23:47:52,1538.691,1639.217,0.07,0.07,8000,2630
WPNRD113,2023-01-01,2023-01-31,0,0.6924,R ,N,2023-02-01T09:54:54,ADMIN,,,,29950286,10.125.126.50,2022-12-31T23:47:29,2023-01-31T23:47:40,543.395,629.94,0.005,0.009,8000,2660
WPNRD114,2023-01-01,2023-01-31,0,0.4765,R ,N,2023-02-01T09:54:54,ADMIN,,,,29950287,10.125.126.50,2022-12-31T23:46:44,2023-01-31T23:46:55,581.015,640.577,0.004,0.006,8000,2610
WMUKP125,2023-01-01,2023-01-31,0,0.3311,D ,N,2023-02-01T09:54:54,nphg,meter reverse,0.3311,0,29950288,10.125.126.50,2022-12-31T23:47:28,2023-01-31T23:46:57,103.054,103.055,279.244,320.633,8000,2641
WMUKP117,2023-01-01,2023-01-31,0,1.0821,R ,N,2023-02-01T09:54:54,ADMIN,,,,29950289,10.125.126.50,2022-12-31T23:47:49,2023-01-31T23:47:19,429.454,564.718,1.557,1.557,8000,2641
WNNWW105,2023-01-01,2023-01-31,0,0.3236,R ,N,2023-02-01T09:54:54,ADMIN,,,,29950291,10.125.126.50,2022-12-31,2023-01-31T23:48:06,2306.2,2346.654,0.254,0.255,8000,2631
WNNWW117,2023-01-01,2023-01-31,0,0.4906,D ,N,2023-02-01T09:54:54,nphg,"PF LOW,ONE PHASE CT OUT",0,0.424,29950292,10.125.126.50,2022-12-31,2023-01-31T23:48:28,2187.47,2240.475,0.042,0.043,8000,2631
WNNWW107,2023-01-01,2023-01-31,0,0.4947,R ,N,2023-02-01T09:54:54,ADMIN,,,,29950293,10.125.126.50,2022-12-31,2023-01-31T23:48:50,943.46,1005.295,0.175,0.176,8000,2631
WNNWW108,2023-01-01,2023-01-31,0,0.4921,R ,N,2023-02-01T09:54:54,ADMIN,,,,29950294,10.125.126.50,2022-12-31,2023-01-31T23:45:07,1658.36,1719.878,0.006,0.007,8000,2630
WNNWW111,2023-01-01,2023-01-31,0,1.5271,R ,N,2023-02-01T09:54:54,ADMIN,,,,29950295,10.125.126.50,2022-12-31,2023-01-31T23:46:14,3079.67,3270.559,0.025,0.026,8000,2631
WMUKP112,2023-01-01,2023-01-31,0,0.5257,R ,N,2023-02-01T09:54:54,ADMIN,,,,29950297,10.125.126.50,2022-12-31T23:48:34,2023-01-31T23:48:04,1124.105,1189.823,0.505,0.505,8000,2641
WBNDP114,2023-01-01,2023-01-31,0,0.4356,R ,N,2023-02-01T09:54:54,ADMIN,,,,29950300,10.125.126.50,2022-12-31T23:46:43,2023-01-31T23:46:14,413.102,467.549,0.012,0.012,8000,2660
SKLSH117,2023-01-01,2023-01-31,0,0.4983,R ,N,2023-02-01T09:54:54,ADMIN,,,,29950301,10.125.126.50,2022-12-31T23:50:26,2023-01-31T23:49:54,905.815,968.097,0.006,0.006,8000,2530
SALKN118,2023-01-01,2023-01-31,0,0.6056,R ,N,2023-02-01T09:54:54,ADMIN,,,,29950302,10.125.126.50,2022-12-31T23:46:43,2023-01-31T23:46:14,900.74,976.442,0.006,0.006,8000,2510
SADCN119,2023-01-01,2023-01-31,0.0006,0.0306,D ,N,2023-02-01T09:54:54,nphg,LOAD BASIS,0.0006,0,29950303,10.125.126.50,2022-12-31T23:46:43,2023-01-31T23:46:11,1438.801,1438.801,0.016,0.086,8000,2520
SKLSH109,2023-01-01,2023-01-31,0,0.2306,R ,N,2023-02-01T09:54:54,ADMIN,,,,29950305,10.125.126.50,2022-12-31T23:49:41,2023-01-31T23:49:09,363.838,392.667,0.025,0.025,8000,2530
WBDL2119,2023-01-01,2023-01-31,0,0.9533,R ,N,2023-02-01T09:54:54,ADMIN,,,,29950306,10.125.126.50,2022-12-31T23:51:26,2023-01-31T23:50:56,3048.856,3168.017,0.006,0.006,8000,2650
WBDL2116,2023-01-01,2023-01-31,0,0.9186,R ,N,2023-02-01T09:54:54,ADMIN,,,,29950307,10.125.126.50,2022-12-31T23:52:36,2023-01-31T23:52:06,2531.491,2646.313,0.006,0.006,8000,2650
SCDOT120,2023-01-01,2023-01-31,0,1.327,R ,N,2023-02-01T09:54:54,ADMIN,,,,22107132,10.125.126.50,2022-12-31T23:50:35,2023-01-31T23:50:08,16153.868,16319.738,1.01,1.01,8000,2520
SMALV130,2023-01-01,2023-01-31,3.4936,0,R ,N,2023-02-01T09:54:54,ADMIN,,,,52450841,10.125.126.50,2022-12-31T23:50:18,2023-01-31T23:49:51,0.039,0.039,673.547,695.382,160000,
SNDSE105,2023-01-01,2023-01-31,0,0.1481,R ,N,2023-02-01T09:54:54,ADMIN,,,,22107417,10.125.126.50,2022-12-31T23:51:20,2023-01-31T23:50:51,173.594,177.296,0.834,0.834,40000,2551
SSAKT118,2023-01-01,2023-01-31,0,0.0066,R ,N,2023-02-01T09:54:54,ADMIN,,,,22107472,10.125.126.50,2022-12-31T23:51:27,2023-01-31T23:51:01,293.763,298.182,0.855,0.855,1500,2520
WUDNR120,2023-01-01,2023-01-31,0,0.9633,R ,N,2023-02-01T09:54:54,ADMIN,,,,22107255,10.125.126.50,2022-12-31T23:49:48,2023-01-31T23:50:56,2205.624,2229.706,0.403,0.403,40000,2630
WVSHL133,2023-01-01,2023-01-31,0,0.7674,R ,N,2023-02-01T09:54:54,ADMIN,,,,24490146,10.125.126.50,2022-12-31T23:48:08,2023-01-31T23:49:15,1084.247,1103.432,0.247,0.247,40000,2610
SVKIA605,2023-01-01,2023-01-31,0.001,0,R ,N,2023-02-01T09:54:54,ADMIN,,,,22108080,10.125.126.50,2022-12-31T19:52:24,2023-01-31T15:51:56,51.739,51.739,43.885,43.887,480000,
WG15P120,2023-01-01,2023-01-31,0,0.8305,R ,N,2023-02-01T09:54:54,ADMIN,,,,22107298,10.125.126.50,2022-12-31T23:48:15,2023-01-31T23:49:22,2159.228,2179.99,0.117,0.118,40000,2661
SVKJC122,2023-01-01,2023-01-31,0.0002,0.001,R ,N,2023-02-01T09:54:54,ADMIN,,,,22107429,10.125.126.50,2022-12-31T23:49:09,2023-01-31T23:48:40,100.708,100.732,881.493,881.497,40000,2521
SRVAL110,2023-01-01,2023-01-31,0,0.878,R ,N,2023-02-01T09:54:54,ADMIN,,,,22107407,10.125.126.50,2022-12-31T23:53:04,2023-01-31T23:52:41,1552.533,1574.484,0.179,0.179,40000,2550
SRVAL613,2023-01-01,2023-01-31,0.1555,0.0048,R ,N,2023-02-01T09:54:54,ADMIN,,,,24490142,10.125.126.50,2022-12-31T23:52:33,2023-01-31T23:52:06,6.376,6.386,83.806,84.13,480000,
SVVHR105,2023-01-01,2023-01-31,0,1.2723,R ,N,2023-02-01T09:54:54,ADMIN,,,,21001476,10.125.126.50,2022-12-31T23:50:58,2023-01-31T23:50:31,30237.482,30396.514,0.015,0.015,8000,2550
SBDRP631,2023-01-01,2023-01-31,5.7094,0,R ,N,2023-02-01T09:54:54,ADMIN,,,,24490232,10.125.126.50,2022-12-31T23:50:15,2023-01-31T23:49:47,0.017,0.017,1217.958,1241.747,240000,
SRKP2124,2023-01-01,2023-01-31,0,0,R ,N,2023-02-01T09:54:54,ADMIN,,,,24490111,10.125.126.50,2022-12-31T23:52:24,2023-01-31T23:51:58,339.14,339.14,0.219,0.22,40000,2550
WG2PN127,2023-01-01,2023-01-31,0,0.8122,R ,N,2023-02-01T09:54:54,ADMIN,,,,24490176,10.125.126.50,2022-12-31T23:48:13,2023-01-31T23:49:20,931.606,951.91,0.189,0.189,40000,2660
WMTLA116,2023-01-01,2023-01-31,0,0.3542,R ,N,2023-02-01T09:54:54,ADMIN,,,,22107110,10.125.126.50,2022-12-31T23:49:37,2023-01-31T23:50:47,1410.769,1419.625,0.661,0.661,40000,2661
WMUND113,2023-01-01,2023-01-31,0,0.3956,R ,N,2023-02-01T09:54:54,ADMIN,,,,22107329,10.125.126.50,2022-12-31T23:48:39,2023-01-31T23:49:45,633.976,643.867,0.083,0.083,40000,2631
SSHIV122,2023-01-01,2023-01-31,0,0.5251,R ,N,2023-02-01T09:54:54,ADMIN,,,,21001449,10.125.126.50,2022-12-31T23:52:30,2023-01-31T23:51:57,23585.171,23598.299,0.001,0.001,40000,2520
SCDOT122,2023-01-01,2023-01-31,0,0.4368,R ,N,2023-02-01T09:54:54,ADMIN,,,,22107127,10.125.126.50,2022-12-31T23:50:38,2023-01-31T23:50:11,11099.86,11154.462,0.723,0.723,8000,2520
SMALV315,2023-01-01,2023-01-31,0,1.5977,R ,N,2023-02-01T09:54:54,ADMIN,,,,21001060,10.125.126.50,2022-12-31T19:51:44,2023-01-31T23:51:14,5746.468,5753.125,404.087,404.087,240000,
WNILO128,2023-01-01,2023-01-31,0,1.0631,R ,N,2023-02-01T09:54:54,ADMIN,,,,52176445,10.125.126.50,2022-12-31T23:46:35,2023-01-31T23:47:39,991.845,1018.423,0.175,0.175,40000,2630
WGGSH109,2023-01-01,2023-01-31,0,0.8419,R ,N,2023-02-01T09:54:54,ADMIN,,,,22107052,10.125.126.50,2022-12-31T23:47:57,2023-01-31T23:49:03,2381.291,2402.338,0.155,0.155,40000,2641
SSHIV106,2023-01-01,2023-01-31,0,1.1738,R ,N,2023-02-01T09:54:54,ADMIN,,,,11001375,10.125.126.50,2022-12-31T23:50:48,2023-01-31T23:50:27,28249.716,28396.438,0.002,0.002,8000,2551
SMALV611,2023-01-01,2023-01-31,13.0238,0,R ,N,2023-02-01T09:54:54,ADMIN,,,,24490276,10.125.126.50,2022-12-31T23:49:11,2023-01-31T23:48:41,0.115,0.115,878.662,905.795,480000,
WG15P116,2023-01-01,2023-01-31,0,0.3667,R ,N,2023-02-01T09:54:54,ADMIN,,,,22107304,10.125.126.50,2022-12-31T23:48:33,2023-01-31T23:49:41,1425.251,1434.419,0.543,0.544,40000,2661
SJAMI328,2023-01-01,2023-01-31,4.8905,0,R ,N,2023-02-01T09:54:54,ADMIN,,,,22108192,10.125.126.50,2022-12-31T23:50:47,2023-01-31T23:50:22,919.052,919.052,1171.365,1191.742,240000,
WSGRP617,2023-01-01,2023-01-31,7.98,0,R ,N,2023-02-01T09:54:54,ADMIN,,,,12000116,10.125.126.50,2022-12-31T23:48:30,2023-01-31T23:49:37,0.535,0.535,2817.691,2834.316,480000,
SBDRP612,2023-01-01,2023-01-31,0.0005,5.1067,R ,N,2023-02-01T09:54:54,ADMIN,,,,24490191,10.125.126.50,2022-12-31T23:49:09,2023-01-31T23:48:41,328.855,339.494,74.681,74.682,480000,
SHUDC106,2023-01-01,2023-01-31,0,0.1244,R ,N,2023-02-01T09:54:54,ADMIN,,,,22107129,10.125.126.50,2022-12-31T23:50:10,2023-01-31T23:49:43,1204.32,1219.875,6.042,6.044,8000,2551
SMALV610,2023-01-01,2023-01-31,0.001,1.2389,R ,N,2023-02-01T09:54:54,ADMIN,,,,24490162,10.125.126.50,2022-12-31T23:49:24,2023-01-31T23:48:50,60.238,62.819,356.008,356.01,480000,
SSNGM606,2023-01-01,2023-01-31,0.0002,0,R ,N,2023-02-01T09:54:54,ADMIN,,,,52303301,10.125.126.50,2022-12-31T23:49:47,2023-01-31T23:49:20,0.043,0.043,0.293,0.297,40000,
SSHIV124,2023-01-01,2023-01-31,0,0.6071,R ,N,2023-02-01T09:54:54,ADMIN,,,,11001611,10.125.126.50,2022-12-31T23:53:57,2023-01-31T23:53:30,11053.94,11069.118,97.711,97.711,40000,2520
SBTRA125,2023-01-01,2023-01-31,0,0.5857,R ,N,2023-02-01T09:54:54,ADMIN,,,,11001352,10.125.126.50,2022-12-31T23:53:01,2023-01-31T23:52:36,5030.623,5045.265,133.18,133.18,40000,2511
SDCOL114,2023-01-01,2023-01-31,0,1.237,R ,N,2023-02-01T09:55:00,ADMIN,,,,29955243,10.125.126.50,2022-12-31T23:49:19,2023-01-31T23:48:47,1333.836,1488.461,0.084,0.084,8000,2540
SOKH2119,2023-01-01,2023-01-31,0,0.1563,R ,N,2023-02-01T09:55:00,ADMIN,,,,29955244,10.125.126.50,2022-12-31T23:46:21,2023-01-31T23:45:50,479.962,499.505,0.017,0.017,8000,2530
SDCOL112,2023-01-01,2023-01-31,0,0.8606,R ,N,2023-02-01T09:55:00,ADMIN,,,,29955245,10.125.126.50,2022-12-31T23:48:56,2023-01-31T23:48:24,880.38,987.95,0.003,0.003,8000,2540
SADCN108,2023-01-01,2023-01-31,0,0.7837,D ,N,2023-02-01T09:55:00,nphg,LOAD BASIS,0,0.6364,29955246,10.125.126.50,2022-12-31T23:47:27,2023-01-31T23:46:55,621.448,701.001,0.007,0.007,8000,2551
SADCN107,2023-01-01,2023-01-31,0,1.4724,D ,N,2023-02-01T09:55:00,nphg,LOAD BASIS,0,1.2249,29955247,10.125.126.50,2022-12-31T23:47:05,2023-01-31T23:46:33,617.313,770.431,0.005,0.006,8000,2520
SADCN109,2023-01-01,2023-01-31,0,0.7259,D ,N,2023-02-01T09:55:00,nphg,LOAD BASIS,0,0.6022,29955248,10.125.126.50,2022-12-31T23:47:50,2023-01-31T23:47:18,791.81,867.086,0.431,0.432,8000,2551
SADCN121,2023-01-01,2023-01-31,0,0.6239,D ,N,2023-02-01T09:55:00,nphg,LOAD BASIS,0,0.1751,29955249,10.125.126.50,2022-12-31T23:48:34,2023-01-31T23:48:02,214.692,236.575,0.005,0.005,8000,2520
SADCN110,2023-01-01,2023-01-31,0.0001,0.7193,D ,N,2023-02-01T09:55:00,nphg,LOAD BASIS,0.0001,0.6149,29955250,10.125.126.50,2022-12-31T23:48:12,2023-01-31T23:47:40,1064.536,1141.398,0.008,0.022,8000,2551
SADCN103,2023-01-01,2023-01-31,0,0.9584,D ,N,2023-02-01T09:55:00,nphg,LOAD BASIS,0,0.8541,29955252,10.125.126.50,2022-12-31T23:54:17,2023-01-31T23:51:22,1428.163,1534.928,0.084,0.084,8000,2551
SADCN120,2023-01-01,2023-01-31,0.0001,0.0162,D ,N,2023-02-01T09:55:00,nphg,LOAD BASIS,0.0001,0.0072,29955253,10.125.126.50,2022-12-31T23:49:41,2023-01-31T23:49:09,44.222,45.128,0.385,0.4,8000,2520
SADCN101,2023-01-01,2023-01-31,0,0.6523,D ,N,2023-02-01T09:55:00,nphg,LOAD BASIS,0,0.5532,29955254,10.125.126.50,2022-12-31T23:53:54,2023-01-31T23:51:00,1535.537,1604.687,0.009,0.009,8000,2520
SADCN104,2023-01-01,2023-01-31,0,0.525,D ,N,2023-02-01T09:55:00,nphg,LOAD BASIS,0,0.4573,29955255,10.125.126.50,2022-12-31T23:54:39,2023-01-31T23:51:44,1154.346,1211.512,0.01,0.01,8000,2520
SDCOL111,2023-01-01,2023-01-31,0,0.5126,R ,N,2023-02-01T09:55:00,ADMIN,,,,29955256,10.125.126.50,2022-12-31T23:45:58,2023-01-31T23:45:26,846.065,910.135,0.053,0.053,8000,2530
SDCOL104,2023-01-01,2023-01-31,0,0.3336,R ,N,2023-02-01T09:55:00,ADMIN,,,,29955257,10.125.126.50,2022-12-31T23:51:32,2023-01-31T23:51:00,601.263,642.958,0.113,0.113,8000,2540
SOKH2106,2023-01-01,2023-01-31,0,0.4025,R ,N,2023-02-01T09:55:00,ADMIN,,,,29955258,10.125.126.50,2022-12-31T23:47:50,2023-01-31T23:47:18,686.465,736.775,0.037,0.037,8000,2530
SDCOL101,2023-01-01,2023-01-31,0,0.5794,R ,N,2023-02-01T09:55:00,ADMIN,,,,29955259,10.125.126.50,2022-12-31T23:51:10,2023-01-31T23:50:38,979.002,1051.423,0.011,0.011,8000,2540
SOKH2118,2023-01-01,2023-01-31,0,0.6405,R ,N,2023-02-01T09:55:00,ADMIN,,,,29955260,10.125.126.50,2022-12-31T23:48:34,2023-01-31T23:48:03,692.534,772.595,0.005,0.006,8000,2530
SOKH2104,2023-01-01,2023-01-31,0,0.2813,R ,N,2023-02-01T09:55:00,ADMIN,,,,29955261,10.125.126.50,2022-12-31T23:47:50,2023-01-31T23:47:19,549.298,584.466,0.005,0.005,8000,2530
SOKH2102,2023-01-01,2023-01-31,0,0.5514,R ,N,2023-02-01T09:55:00,ADMIN,,,,29955262,10.125.126.50,2022-12-31T23:47:05,2023-01-31T23:46:35,1160.282,1229.203,0.005,0.005,8000,2530
SOKH2103,2023-01-01,2023-01-31,0,0.5143,R ,N,2023-02-01T09:55:00,ADMIN,,,,29955263,10.125.126.50,2022-12-31T23:47:27,2023-01-31T23:46:57,728.226,792.518,0.038,0.038,8000,2530
SOKH2117,2023-01-01,2023-01-31,0,0.408,R ,N,2023-02-01T09:55:00,ADMIN,,,,29955264,10.125.126.50,2022-12-31T23:48:12,2023-01-31T23:47:41,754.633,805.638,0.004,0.004,8000,2510
SOKH2101,2023-01-01,2023-01-31,0,0.3544,R ,N,2023-02-01T09:55:00,ADMIN,,,,29955265,10.125.126.50,2022-12-31T23:46:43,2023-01-31T23:46:12,1425.42,1469.715,0.007,0.007,8000,2530
SOKH2105,2023-01-01,2023-01-31,0,0.0298,R ,N,2023-02-01T09:55:00,ADMIN,,,,29955266,10.125.126.50,2022-12-31T23:46:43,2023-01-31T23:46:11,47.212,50.939,0.136,0.136,8000,2530
SOKH2108,2023-01-01,2023-01-31,0,0.6914,R ,N,2023-02-01T09:55:00,ADMIN,,,,29955267,10.125.126.50,2022-12-31T23:48:34,2023-01-31T23:48:02,1108.437,1194.863,0.005,0.005,8000,2530
SOKH2109,2023-01-01,2023-01-31,0,0.4106,R ,N,2023-02-01T09:55:00,ADMIN,,,,29955268,10.125.126.50,2022-12-31T23:47:05,2023-01-31T23:46:34,633.49,684.814,0.005,0.005,8000,2510
SOKH2312,2023-01-01,2023-01-31,5.2028,0,R ,N,2023-02-01T09:55:00,ADMIN,,,,29955269,10.125.126.50,2022-12-31T23:47:05,2023-01-31T23:46:35,0,0,851.901,960.292,48000,
SOKH2311,2023-01-01,2023-01-31,3.708,0,R ,N,2023-02-01T09:55:00,ADMIN,,,,29955270,10.125.126.50,2022-12-31T23:46:43,2023-01-31T23:46:12,0.005,0.005,960.131,1037.38,48000,
SOKH2115,2023-01-01,2023-01-31,0,0.4869,R ,N,2023-02-01T09:55:00,ADMIN,,,,29955271,10.125.126.50,2022-12-31T23:47:28,2023-01-31T23:46:56,966.617,1027.483,0.008,0.008,8000,2530
SOKH2114,2023-01-01,2023-01-31,0,0.3144,R ,N,2023-02-01T09:55:00,ADMIN,,,,29955272,10.125.126.50,2022-12-31T23:45:36,2023-01-31T23:45:04,505.573,544.879,0.024,0.024,8000,2510
SOKH2107,2023-01-01,2023-01-31,0,0.3434,R ,N,2023-02-01T09:55:00,ADMIN,,,,29955273,10.125.126.50,2022-12-31T23:48:12,2023-01-31T23:47:40,707.207,750.129,0.004,0.004,8000,2530
SOKH1101,2023-01-01,2023-01-31,0,0.3909,R ,N,2023-02-01T09:55:00,ADMIN,,,,29955274,10.125.126.50,2022-12-31T23:46:43,2023-01-31T23:46:14,609.851,658.717,0.012,0.012,8000,2510
WG6PN105,2023-01-01,2023-01-31,0,0.1071,R ,N,2023-02-01T09:55:00,ADMIN,,,,29955275,10.125.126.50,2022-12-31T23:49:19,2023-01-31T23:48:47,33.513,46.903,0.041,0.041,8000,2661
WG6PN106,2023-01-01,2023-01-31,0,0.0095,R ,N,2023-02-01T09:55:00,ADMIN,,,,29955276,10.125.126.50,2022-12-31T23:48:56,2023-01-31T23:48:25,116.599,132.371,0.005,0.005,600,2660
WG6PN107,2023-01-01,2023-01-31,0,0.9268,R ,N,2023-02-01T09:55:00,ADMIN,,,,29955277,10.125.126.50,2022-12-31T23:48:34,2023-01-31T23:48:02,1361.662,1477.515,0.006,0.006,8000,2660
WG6PN115,2023-01-01,2023-01-31,0,0.7693,R ,N,2023-02-01T09:55:00,ADMIN,,,,29955278,10.125.126.50,2022-12-31T23:48:12,2023-01-31T23:47:40,1223.151,1319.311,0.005,0.005,8000,2660
WG6PN103,2023-01-01,2023-01-31,0,0.5711,R ,N,2023-02-01T09:55:00,ADMIN,,,,29955279,10.125.126.50,2022-12-31T23:50:03,2023-01-31T23:49:31,729,800.382,0.013,0.013,8000,2660
WG6PN124,2023-01-01,2023-01-31,0,0.8564,R ,N,2023-02-01T09:55:00,ADMIN,,,,29955280,10.125.126.50,2022-12-31T23:47:05,2023-01-31T23:46:34,1313.859,1420.909,0.01,0.01,8000,2660
WG6PN113,2023-01-01,2023-01-31,0,0.2673,R ,N,2023-02-01T09:55:00,ADMIN,,,,29955281,10.125.126.50,2022-12-31T23:47:50,2023-01-31T23:47:18,416.978,450.393,0.005,0.005,8000,2661
